id,published_parsed,published,title,arxiv_primary_category,tags,summary
http://arxiv.org/abs/0801.4132v2,"time.struct_time(tm_year=2008, tm_mon=1, tm_mday=27, tm_hour=14, tm_min=2, tm_sec=27, tm_wday=6, tm_yday=27, tm_isdst=0)",2008-01-27T14:02:27Z,"Spin dynamics of two-dimensional electrons with Rashba spin-orbit
  coupling and electron-electron interactions",cond-mat.mes-hall,['cond-mat.mes-hall'],"We study the spin dynamics of two dimensional electron gases (2DEGs) with
Rashba spin-orbit coupling by taking account of electron-electron interactions.
The diffusion equations for charge and spin densities are derived by making use
of the path-integral approach and the quasiclassical Green's function.
Analyzing the effect of the interactions, we show that the spin-relaxation time
can be enhanced by the electron-electron interaction in the ballistic regime."
http://arxiv.org/abs/1506.01433v2,"time.struct_time(tm_year=2015, tm_mon=6, tm_mday=3, tm_hour=23, tm_min=36, tm_sec=32, tm_wday=2, tm_yday=154, tm_isdst=0)",2015-06-03T23:36:32Z,"Understanding the fundamental connection between electronic correlation
  and decoherence",quant-ph,['quant-ph'],"We introduce a theory that exposes the fundamental and previously overlooked
connection between the correlation among electrons and the degree of quantum
coherence of electronic states in matter. For arbitrary states, the effects
only decouple when the electronic dynamics induced by the nuclear bath is
pure-dephasing in nature such that $[H^{S},H^{SB}]=0$, where $H^{S}$ is the
electronic Hamiltonian and $H^{SB}$ is the electron-nuclear coupling. We
quantitatively illustrate this connection via exact simulations of a
Hubbard-Holstein molecule using the Hierarchical Equations of Motion that show
that increasing the degree of electronic interactions can enhance or suppress
the rate of electronic coherence loss."
http://arxiv.org/abs/1711.09659v1,"time.struct_time(tm_year=2017, tm_mon=11, tm_mday=27, tm_hour=12, tm_min=53, tm_sec=28, tm_wday=0, tm_yday=331, tm_isdst=0)",2017-11-27T12:53:28Z,Polarized positron production at MeV electron accelerators,physics.acc-ph,"['physics.acc-ph', 'physics.atom-ph']","The Polarized Electrons for Polarized Positrons (PEPPo) experiment has
demonstrated the efficient transfer of polarization from electrons to positrons
produced by the bremsstrahlung radiation of a polarized electron beam in a
high-$Z$ target. Positron polarization up to 82\% has been measured for an
initial electron beam momentum of 8.19 MeV/$c$, limited only by the electron
beam polarization. Combined with the high intensity and high polarization
performances of polarized electron sources, this technique extends efficient
polarized positron capabilities from GeV to MeV electron accelerators. This
presentation reviews the PEPPo proof-of-principle experiment and addresses the
perspectives for future applications."
http://arxiv.org/abs/1404.4753v1,"time.struct_time(tm_year=2014, tm_mon=4, tm_mday=18, tm_hour=11, tm_min=41, tm_sec=58, tm_wday=4, tm_yday=108, tm_isdst=0)",2014-04-18T11:41:58Z,"Three-dimensional manipulation of electron beam phase space for seeding
  soft x-ray free-electron lasers",physics.acc-ph,['physics.acc-ph'],"In this letter, a simple technique is proposed to induce strong density
modulation into the electron beam with small energy modulation. By using the
combination of a transversely dispersed electron beam and a wave-front tilted
seed laser, three-dimensional manipulation of the electron beam phase space can
be utilized to significantly enhance the micro-bunching of seeded free-electron
laser schemes, which will improve the performance and extend the
short-wavelength range of a single-stage seeded free-electron laser.
Theoretical analysis and numerical simulations demonstrate the capability of
the proposed technique in a soft x-ray free-electron laser."
http://arxiv.org/abs/1409.2230v1,"time.struct_time(tm_year=2014, tm_mon=9, tm_mday=8, tm_hour=7, tm_min=57, tm_sec=37, tm_wday=0, tm_yday=251, tm_isdst=0)",2014-09-08T07:57:37Z,"Exciton formation in strongly correlated electron-hole systems near the
  semimetal-semiconductor transition",cond-mat.str-el,['cond-mat.str-el'],"The region surrounding the excitonic insulator phase is a three-component
plasma composed of electrons, holes, and excitons. Due to the extended nature
of the excitons, their presence influences the surrounding electrons and holes.
We analyze this correlation. To this end, we calculate the density of bound
electrons, the density of electrons in the correlated state, the
momentum-resolved exciton density, and the momentum-resolved density of
electron-hole pairs that are correlated but unbound. We find qualitative
differences in the electron-hole correlations between the weak-coupling and the
strong-coupling regime."
http://arxiv.org/abs/1502.07067v1,"time.struct_time(tm_year=2015, tm_mon=2, tm_mday=25, tm_hour=6, tm_min=44, tm_sec=31, tm_wday=2, tm_yday=56, tm_isdst=0)",2015-02-25T06:44:31Z,"Impact of Electron-Hole Correlations on the 1T-TiSe2 Electronic
  Structure",cond-mat.str-el,['cond-mat.str-el'],"Several experiments have been performed on 1T-TiSe2 in order to identify
whether the electronic structure is semimetallic or semiconducting without
reaching a consensus. In this paper, we theoretically study the impact of
electron-hole and electron-phonon correlations on the bare semimetallic and
semiconducting electronic structure. The resulting electron spectral functions
provide a direct comparison of both cases and demonstrate that 1T-TiSe2 is of
predominant semiconducting character with some spectral weight crossing the
Fermi level."
http://arxiv.org/abs/1801.07694v1,"time.struct_time(tm_year=2018, tm_mon=1, tm_mday=23, tm_hour=18, tm_min=32, tm_sec=28, tm_wday=1, tm_yday=23, tm_isdst=0)",2018-01-23T18:32:28Z,Observed instability constraints on electron heat flux in the solar wind,physics.space-ph,['physics.space-ph'],"We present for the first time the joint distribution of electron heat flux
and electron plasma beta, and the joint distribution of core electron drift
velocity and electron plasma beta using a statistically large dataset of solar
wind electrons at 1AU. We calculate the growth rates of linear instabilities
and show compelling experimental evidence that the heat-flux-driven Alfv{\'e}n
instabilities constrain the electron core drift, and therefore the electron
heat flux, in low-beta plasmas. This result is relevant to understanding energy
transport in low-beta solar/stellar coronae and winds."
http://arxiv.org/abs/cond-mat/0611292v2,"time.struct_time(tm_year=2006, tm_mon=11, tm_mday=10, tm_hour=20, tm_min=14, tm_sec=48, tm_wday=4, tm_yday=314, tm_isdst=0)",2006-11-10T20:14:48Z,"Nuclear spin ferromagnetic phase transition in an interacting 2D
  electron gas",cond-mat.str-el,"['cond-mat.str-el', 'cond-mat.mes-hall']","Electrons in a two-dimensional semiconducting heterostructure interact with
nuclear spins via the hyperfine interaction. Using a a Kondo lattice
formulation of the electron-nuclear spin interaction, we show that the nuclear
spin system within an interacting two-dimensional electron gas undergoes a
ferromagnetic phase transition at finite temperatures. We find that
electron-electron interactions and non-Fermi liquid behavior substantially
enhance the nuclear spin Curie temperature into the $mK$ range with decreasing
electron density."
http://arxiv.org/abs/1211.3240v1,"time.struct_time(tm_year=2012, tm_mon=11, tm_mday=14, tm_hour=8, tm_min=50, tm_sec=14, tm_wday=2, tm_yday=319, tm_isdst=0)",2012-11-14T08:50:14Z,Why is the ground state electron configuration for Lithium $1s^22s$ ?,physics.atom-ph,"['physics.atom-ph', 'cond-mat.str-el']","The electronic ground state for Lithium is $1s^22s$, and not $1s^22p$. The
traditional argument for why this is so is based on a screening argument that
claims that the $2p$ electron is better shielded by the $1s$ electrons, and
therefore higher in energy then the configuration that includes the $2s$
electron. We show that this argument is flawed, and in fact the actual reason
for the ordering is because the electron-electron interaction energy is higher
for the $2p-1s$ repulsion than it is for the $2s-1s$ repulsion."
http://arxiv.org/abs/1601.02047v1,"time.struct_time(tm_year=2016, tm_mon=1, tm_mday=8, tm_hour=22, tm_min=50, tm_sec=39, tm_wday=4, tm_yday=8, tm_isdst=0)",2016-01-08T22:50:39Z,Low energy electron reflection from tungsten surfaces,physics.plasm-ph,"['physics.plasm-ph', 'cond-mat.mtrl-sci']","The incidence of very low energy electrons on metal surfaces is mainly
dictated by the phenomenon of quantum mechanical reflection at the metal
interface. Low energy electron reflection is insignificant in higher energy
regimes, where the more familiar secondary electron emission and electron
backscattering processes are the dominant features of the electron-metal
interaction. It is a highly controversial subject that has mostly emerged
during the last years. In this brief note we examine the source of the
controversy, present some basic theoretical considerations, recommend a dataset
of reliable experimental results for the reflection of low energy electrons
from tungsten surfaces and discuss the suppression of reflected electrons by
external magnetic fields in the light of applications in fusion devices."
http://arxiv.org/abs/1612.04968v1,"time.struct_time(tm_year=2016, tm_mon=12, tm_mday=15, tm_hour=8, tm_min=31, tm_sec=25, tm_wday=3, tm_yday=350, tm_isdst=0)",2016-12-15T08:31:25Z,"Doping-dependent magnetization plateaus of a coupled spin-electron
  chain: exact results",cond-mat.stat-mech,"['cond-mat.stat-mech', 'cond-mat.str-el']","A coupled spin-electron chain composed of localized Ising spins and mobile
electrons is exactly solved in an external magnetic field within the
transfer-matrix method. The ground-state phase diagram involves in total seven
different ground states, which differ in the number of mobile electrons per
unit cell and the respective spin arrangements. A rigorous analysis of the
low-temperature magnetization process reveals doping-dependent magnetization
plateaus, which may be tuned through the density of mobile electrons. It is
demonstrated that the fractional value of the electron density is responsible
for an enhanced magnetocaloric effect due to an annealed bond disorder of the
mobile electrons."
